oficinasolicita,oficinaacepta,usuariosolicita,usuarioacepta,comprobantetransferencia,estadotransferencia,codproducto,cantidad_enteros,cantidad_fraccion,sumaventacajas,sumavalorventa,tipo_venta_transferencia,aniomes
2128,1842,JACABRERAM,GCLOPEZ,2128-500-0000713,ACEPTADA,0000122183,1.0,50.0,,,SIN VENTA,202404
1945,1842,KAJIMENEZ,,1945-500-0001522,ACEPTADA,0000141477,1.0,1.0,1.0,8.7,VENTA TOTAL,202404
1945,1842,KAJIMENEZ,,1945-500-0001529,ACEPTADA,0000137294,1.0,1.0,1.0,2.97,VENTA TOTAL,202404
470,1889,TFCELI,,470-002-0012125,ACEPTADA,0000140905,0.58,29.0,0.0,0.0,SIN VENTA,202404
2169,1889,RYYAGUANA,YPJARA,2169-502-0000714,ACEPTADA,12818,1.0,30.0,1.0,12.48,VENTA TOTAL,202404
2169,1889,AEMERA,JGVALAREZO,2169-501-0000804,ACEPTADA,0000117274,0.75,15.0,1.5,22.983,VENTA TOTAL,202404
2169,1889,AEMERA,,2169-501-0000788,ACEPTADA,0000124374,1.0,1.0,1.0,11.9925,VENTA TOTAL,202404
1811,1889,EMRAMON,YPJARA,1811-051-0003891,ACEPTADA,0000114468,2.0,40.0,2.15,3.1940999999999997,VENTA TOTAL,202404
1811,1889,EMRAMON,YPJARA,1811-051-0003891,ACEPTADA,0000124308,1.0,3.0,,,SIN VENTA,202404
1811,1889,EMRAMON,YPJARA,1811-051-0003891,ACEPTADA,0000123823,1.0,20.0,,,SIN VENTA,202404
1811,1889,EMRAMON,YPJARA,1811-051-0003891,ACEPTADA,0000120025,2.0,60.0,2.0,29.808,VENTA TOTAL,202404
485,1889,KTMORENO,JGVALAREZO,485-001-0023711,ACEPTADA,0000101820,0.6,3.0,1.0,12.0,VENTA TOTAL,202404
485,1889,CFCASTILLO,,485-002-0023695,ACEPTADA,0000132794,1.0,1.0,1.0,15.4493,VENTA TOTAL,202404
485,1889,CFCASTILLO,,485-002-0023695,ACEPTADA,0000115417,1.0,1.0,1.0,5.146,VENTA TOTAL,202404
